92.085, 143.340, 0.002, 21.968 False
92.085, 143.340, 0.002, 22.001 False
92.085, 143.340, 0.003, 22.034 False
92.085, 143.340, 0.003, 22.067 False
92.085, 143.340, 0.003, 22.100 False
92.085, 143.340, 0.003, 22.133 False
92.085, 143.340, 0.003, 22.166 False
92.085, 143.340, 0.007, 22.199 False
92.085, 143.340, 0.007, 22.232 False
92.085, 143.340, 0.006, 22.265 False
92.085, 143.340, 0.006, 22.298 False
92.085, 143.340, 0.006, 22.331 False
92.085, 143.340, 0.005, 22.364 False
92.085, 143.339, 0.005, 22.397 False
92.085, 143.339, 0.005, 22.430 False
92.085, 143.339, 0.005, 22.463 False
92.085, 143.339, 0.005, 22.496 False
92.085, 143.339, 0.004, 22.529 False
92.085, 143.339, 0.004, 22.562 False
92.085, 143.339, 0.000, 22.595 False
92.085, 143.340, 0.001, 22.628 False
92.085, 143.340, 0.001, 22.661 False
92.085, 143.340, 0.001, 22.694 False
92.085, 143.340, 0.002, 22.727 False
92.085, 143.340, 0.002, 22.760 False
92.085, 143.340, 0.002, 22.793 False
92.085, 143.340, 0.002, 22.826 False
92.085, 143.340, 0.002, 22.859 False
92.085, 143.340, 0.002, 22.892 False
92.085, 143.340, 0.002, 22.925 False
92.085, 143.340, 0.002, 22.958 False
92.085, 143.340, 0.002, 22.991 False
92.085, 143.340, 0.007, 23.024 False
92.085, 143.340, 0.007, 23.057 False
92.085, 143.340, 0.006, 23.090 False
92.085, 143.340, 0.006, 23.123 False
92.085, 143.340, 0.006, 23.156 False
92.085, 143.340, 0.005, 23.189 False
92.085, 143.340, 0.005, 23.222 False
92.085, 143.340, 0.005, 23.255 False
92.085, 143.340, 0.004, 23.288 False
92.085, 143.340, 0.004, 23.321 False
92.085, 143.340, 0.004, 23.354 False
92.085, 143.340, 0.004, 23.387 False
92.085, 143.340, 0.000, 23.420 False
92.085, 143.340, 0.001, 23.453 False
92.085, 143.340, 0.001, 23.486 False
92.085, 143.340, 0.001, 23.519 False
92.085, 143.340, 0.001, 23.552 False
92.085, 143.340, 0.001, 23.585 False
92.085, 143.340, 0.002, 23.618 False
92.085, 143.340, 0.002, 23.651 False
92.085, 143.340, 0.002, 23.684 False
92.085, 143.340, 0.002, 23.717 False
92.085, 143.340, 0.002, 23.750 False
92.085, 143.340, 0.002, 23.783 False
92.085, 143.341, 0.002, 23.816 False
92.085, 143.340, 0.007, 23.849 False
92.085, 143.340, 0.007, 23.882 False
92.085, 143.340, 0.006, 23.915 False
92.085, 143.340, 0.006, 23.948 False
92.085, 143.340, 0.005, 23.981 False
92.085, 143.340, 0.005, 24.014 False
92.085, 143.340, 0.005, 24.047 False
92.085, 143.340, 0.004, 24.080 False
92.085, 143.340, 0.004, 24.113 False
92.085, 143.340, 0.004, 24.146 False
92.085, 143.340, 0.004, 24.179 False
92.085, 143.340, 0.004, 24.212 False
92.085, 143.340, 0.000, 24.245 False
92.085, 143.340, 0.001, 24.278 False
92.085, 143.340, 0.001, 24.311 False
92.085, 143.340, 0.001, 24.344 False
92.085, 143.340, 0.001, 24.377 False
92.085, 143.341, 0.001, 24.410 False
92.085, 143.341, 0.001, 24.443 False
92.085, 143.341, 0.001, 24.476 False
92.085, 143.341, 0.001, 24.509 False
92.085, 143.341, 0.002, 24.542 False
92.085, 143.341, 0.002, 24.575 False
92.085, 143.341, 0.002, 24.608 False
92.085, 143.341, 0.002, 24.641 False
92.085, 143.341, 0.007, 24.674 False
92.085, 143.341, 0.007, 24.707 False
92.085, 143.341, 0.006, 24.740 False
92.085, 143.341, 0.005, 24.773 False
92.085, 143.341, 0.005, 24.806 False
92.085, 143.341, 0.005, 24.839 False
92.085, 143.341, 0.004, 24.872 False
92.085, 143.341, 0.004, 24.905 False
92.085, 143.341, 0.004, 24.938 False
92.085, 143.341, 0.004, 24.971 False
92.085, 143.341, 0.003, 25.004 False
92.085, 143.341, 0.003, 25.037 False
92.085, 143.341, 0.000, 25.070 False
92.085, 143.341, 0.000, 25.103 False
92.085, 143.341, 0.001, 25.136 False
92.085, 143.341, 0.001, 25.169 False
92.085, 143.341, 0.001, 25.202 False
92.085, 143.341, 0.001, 25.235 False
92.085, 143.341, 0.001, 25.268 False
92.085, 143.341, 0.001, 25.301 False
92.085, 143.341, 0.001, 25.334 False
92.085, 143.342, 0.001, 25.367 False
92.085, 143.342, 0.001, 25.400 False
92.085, 143.342, 0.001, 25.433 False
92.085, 143.342, 0.001, 25.466 False
92.085, 143.342, 0.007, 25.499 False
92.085, 143.342, 0.007, 25.532 False
92.085, 143.341, 0.006, 25.565 False
92.085, 143.341, 0.005, 25.598 False
92.085, 143.341, 0.005, 25.631 False
92.085, 143.341, 0.004, 25.664 False
92.085, 143.341, 0.004, 25.697 False
92.085, 143.341, 0.004, 25.730 False
92.085, 143.341, 0.004, 25.763 False
92.085, 143.341, 0.003, 25.796 False
92.085, 143.341, 0.003, 25.829 False
92.085, 143.341, 0.003, 25.862 False
92.085, 143.341, 0.000, 25.895 False
92.085, 143.342, 0.000, 25.928 False
92.085, 143.342, 0.001, 25.961 False
92.085, 143.342, 0.001, 25.994 False
92.085, 143.342, 0.001, 26.027 False
92.085, 143.342, 0.001, 26.060 False
92.085, 143.342, 0.001, 26.093 False
92.085, 143.342, 0.001, 26.126 False
92.085, 143.342, 0.001, 26.159 False
92.085, 143.342, 0.001, 26.192 False
92.085, 143.342, 0.001, 26.225 False
92.085, 143.342, 0.001, 26.258 False
92.085, 143.343, 0.001, 26.291 False
92.085, 143.342, 0.007, 26.324 False
92.085, 143.342, 0.006, 26.357 False
92.085, 143.342, 0.006, 26.390 False
92.085, 143.342, 0.005, 26.423 False
92.085, 143.342, 0.005, 26.456 False
92.085, 143.342, 0.004, 26.489 False
92.085, 143.342, 0.004, 26.522 False
92.085, 143.342, 0.004, 26.555 False
92.085, 143.342, 0.003, 26.588 False
92.085, 143.342, 0.004, 26.621 False
92.085, 143.342, 0.004, 26.654 False
92.085, 143.342, 0.005, 26.687 False
92.085, 143.342, 0.000, 26.720 False
92.085, 143.342, 0.004, 26.753 False
92.085, 143.342, 0.010, 26.786 False
92.085, 143.342, 0.018, 26.819 False
92.085, 143.340, 0.063, 26.852 False
92.085, 143.337, 0.117, 26.885 False
92.085, 143.329, 0.254, 26.918 False
92.085, 143.317, 0.376, 26.951 False
92.085, 143.300, 0.483, 26.984 False
92.085, 143.279, 0.675, 27.017 False
92.085, 143.250, 0.867, 27.050 False
92.085, 143.218, 0.943, 27.083 False
92.085, 143.186, 0.975, 27.116 False
92.085, 143.154, 0.988, 27.149 False
92.085, 143.120, 1.006, 27.182 False
92.085, 143.086, 1.040, 27.215 False
92.085, 143.051, 1.091, 27.248 False
92.086, 143.013, 1.162, 27.281 False
92.086, 142.972, 1.245, 27.314 False
92.086, 142.928, 1.345, 27.347 False
92.086, 142.880, 1.448, 27.380 False
92.086, 142.829, 1.554, 27.413 False
92.086, 142.774, 1.651, 27.446 False
92.086, 142.717, 1.746, 27.479 False
92.087, 142.656, 1.827, 27.512 False
92.087, 142.593, 1.904, 27.545 False
92.087, 142.528, 1.969, 27.578 False
92.087, 142.461, 2.031, 27.611 False
92.087, 142.392, 2.086, 27.644 False
92.088, 142.321, 2.140, 27.677 False
92.088, 142.249, 2.191, 27.710 False
92.088, 142.175, 2.242, 27.743 False
92.088, 142.099, 2.290, 27.776 False
92.088, 142.022, 2.340, 27.809 False
92.089, 141.943, 2.389, 27.842 False
92.089, 141.862, 2.440, 27.875 False
92.089, 141.779, 2.491, 27.908 False
92.089, 141.695, 2.545, 27.941 False
92.090, 141.609, 2.598, 27.974 False
92.090, 141.521, 2.655, 28.007 False
92.090, 141.431, 2.711, 28.040 False
92.090, 141.339, 2.771, 28.073 False
92.091, 141.245, 2.829, 28.106 False
92.091, 141.150, 2.889, 28.139 False
92.091, 141.052, 2.947, 28.172 False
92.092, 140.952, 3.008, 28.205 False
92.092, 140.850, 3.066, 28.238 False
92.092, 140.747, 3.126, 28.271 False
92.093, 140.641, 3.184, 28.304 False
92.093, 140.533, 3.242, 28.337 False
92.093, 140.424, 3.299, 28.370 False
92.094, 140.312, 3.357, 28.403 False
92.094, 140.199, 3.412, 28.436 False
92.094, 140.084, 3.469, 28.469 False
92.095, 139.967, 3.523, 28.502 False
92.095, 139.848, 3.579, 28.535 False
92.095, 139.728, 3.633, 28.568 False
92.096, 139.605, 3.688, 28.601 False
92.096, 139.481, 3.740, 28.634 False
92.096, 139.355, 3.795, 28.667 False
92.097, 139.227, 3.846, 28.700 False
92.097, 139.098, 3.900, 28.733 False
92.098, 138.966, 3.950, 28.766 False
92.098, 138.833, 4.003, 28.799 False
92.099, 138.699, 4.053, 28.832 False
92.099, 138.562, 4.105, 28.865 False
92.099, 138.424, 4.155, 28.898 False
92.100, 138.285, 4.206, 28.931 False
92.100, 138.143, 4.256, 28.964 False
92.101, 138.000, 4.307, 28.997 False
92.101, 137.855, 4.356, 29.030 False
92.102, 137.709, 4.407, 29.063 False
92.102, 137.561, 4.456, 29.096 False
92.102, 137.411, 4.507, 29.129 False
92.103, 137.260, 4.555, 29.162 False
92.103, 137.106, 4.606, 29.195 False
92.104, 136.952, 4.654, 29.228 False
92.104, 136.795, 4.705, 29.261 False
92.105, 136.637, 4.753, 29.294 False
92.105, 136.478, 4.803, 29.327 False
92.106, 136.316, 4.851, 29.360 False
92.106, 136.153, 4.899, 29.393 False
92.107, 135.989, 4.943, 29.426 False
92.107, 135.823, 4.979, 29.459 False
92.107, 135.657, 5.008, 29.492 False
92.108, 135.490, 5.031, 29.525 False
92.108, 135.322, 5.046, 29.558 False
92.108, 135.154, 5.054, 29.591 False
92.108, 134.985, 5.057, 29.624 False
92.109, 134.817, 5.052, 29.657 False
92.109, 134.650, 5.028, 29.690 False
92.109, 134.483, 4.995, 29.723 False
92.110, 134.317, 5.002, 29.756 False
92.110, 134.150, 5.016, 29.789 False
92.110, 133.983, 5.027, 29.822 False
92.110, 133.815, 5.035, 29.855 False
92.110, 133.647, 5.038, 29.888 False
92.110, 133.480, 5.035, 29.921 False
92.110, 133.312, 5.013, 29.954 False
92.111, 133.146, 4.996, 29.987 False
92.111, 132.979, 5.008, 30.020 False
92.111, 132.812, 5.019, 30.053 False
92.111, 132.645, 5.027, 30.086 False
92.111, 132.477, 5.032, 30.119 False
92.111, 132.309, 5.034, 30.152 False
92.111, 132.141, 5.030, 30.185 False
92.111, 131.974, 5.006, 30.218 False
92.111, 131.808, 4.989, 30.251 False
92.111, 131.642, 5.002, 30.284 False
92.111, 131.475, 5.014, 30.317 False
92.111, 131.307, 5.023, 30.350 False
92.111, 131.140, 5.029, 30.383 False
92.111, 130.972, 5.032, 30.416 False
92.111, 130.804, 5.029, 30.449 False
92.111, 130.637, 5.008, 30.482 False
92.112, 130.471, 4.991, 30.515 False
92.112, 130.304, 5.002, 30.548 False
92.111, 130.137, 5.013, 30.581 False
92.111, 129.970, 5.021, 30.614 False
92.111, 129.802, 5.026, 30.647 False
92.111, 129.635, 5.028, 30.680 False
92.111, 129.467, 5.025, 30.713 False
92.111, 129.300, 5.006, 30.746 False
92.111, 129.134, 4.988, 30.779 False
92.111, 128.967, 4.999, 30.812 False
92.111, 128.800, 5.010, 30.845 False
92.111, 128.633, 5.018, 30.878 False
92.111, 128.466, 5.022, 30.911 False
92.111, 128.298, 5.025, 30.944 False
92.111, 128.131, 5.026, 30.977 False
92.110, 127.963, 5.023, 31.010 False
92.110, 127.796, 5.009, 31.043 False
92.110, 127.630, 4.991, 31.076 False
92.111, 127.463, 4.998, 31.109 False
92.111, 127.297, 5.006, 31.142 False
92.110, 127.130, 5.012, 31.175 False
92.110, 126.962, 5.016, 31.208 False
92.110, 126.795, 5.018, 31.241 False
92.110, 126.628, 5.019, 31.274 False
92.109, 126.461, 5.015, 31.307 False
92.109, 126.294, 4.995, 31.340 False
92.109, 126.128, 4.994, 31.373 False
92.109, 125.961, 5.002, 31.406 False
92.109, 125.794, 5.008, 31.439 False
92.108, 125.627, 5.013, 31.472 False
92.108, 125.460, 5.015, 31.505 False
92.108, 125.293, 5.016, 31.538 False
92.108, 125.125, 5.013, 31.571 False
92.108, 124.959, 4.991, 31.604 False
92.108, 124.793, 4.992, 31.637 False
92.107, 124.626, 5.001, 31.670 False
92.107, 124.459, 5.007, 31.703 False
92.107, 124.292, 5.012, 31.736 False
92.107, 124.125, 5.015, 31.769 False
92.106, 123.958, 5.016, 31.802 False
92.106, 123.790, 5.016, 31.835 False
92.106, 123.623, 5.013, 31.868 False
92.106, 123.456, 5.000, 31.901 False
92.105, 123.290, 4.989, 31.934 False
92.105, 123.124, 4.996, 31.967 False
92.104, 122.957, 5.002, 32.000 False
92.104, 122.790, 5.008, 32.033 False
92.104, 122.623, 5.011, 32.066 False
92.104, 122.456, 5.013, 32.099 False
92.106, 122.286, 5.007, 32.132 False
92.105, 122.118, 4.999, 32.165 False
92.104, 121.951, 5.000, 32.198 False
92.104, 121.784, 5.003, 32.231 False
92.103, 121.617, 5.006, 32.264 False
92.100, 121.453, 5.016, 32.297 False
92.100, 121.286, 5.021, 32.330 False
92.100, 121.120, 5.021, 32.363 False
92.100, 120.953, 5.012, 32.396 False
92.100, 120.787, 4.994, 32.429 False
92.100, 120.620, 4.996, 32.462 False
92.099, 120.454, 4.999, 32.495 False
92.099, 120.287, 5.002, 32.528 False
92.099, 120.120, 5.004, 32.561 False
92.099, 119.953, 5.005, 32.594 False
92.098, 119.786, 5.006, 32.627 False
92.098, 119.620, 5.006, 32.660 False
92.101, 119.454, 5.006, 32.693 False
92.101, 119.289, 5.010, 32.726 False
92.100, 119.123, 4.996, 32.759 False
92.099, 118.957, 4.995, 32.792 False
92.098, 118.791, 4.999, 32.825 False
92.094, 118.623, 5.003, 32.858 False
92.094, 118.454, 4.995, 32.891 False
92.094, 118.287, 4.995, 32.924 False
92.094, 118.120, 4.998, 32.957 False
92.094, 117.953, 5.001, 32.990 False
92.094, 117.786, 5.004, 33.023 False
92.094, 117.619, 5.006, 33.056 False
92.094, 117.452, 5.007, 33.089 False
92.093, 117.285, 5.008, 33.122 False
92.093, 117.118, 5.006, 33.155 False
92.093, 116.952, 4.994, 33.188 False
92.092, 116.785, 4.994, 33.221 False
92.092, 116.619, 4.999, 33.254 False
92.092, 116.452, 5.003, 33.287 False
92.092, 116.285, 5.006, 33.320 False
92.091, 116.118, 5.007, 33.353 False
92.091, 115.951, 5.008, 33.386 False
92.091, 115.785, 5.008, 33.419 False
92.090, 115.618, 5.005, 33.452 False
92.090, 115.451, 4.994, 33.485 False
92.089, 115.285, 4.997, 33.518 False
92.089, 115.118, 5.001, 33.551 False
92.089, 114.951, 5.003, 33.584 False
92.089, 114.784, 5.005, 33.617 False
92.088, 114.618, 5.006, 33.650 False
92.088, 114.451, 5.006, 33.683 False
92.088, 114.284, 5.004, 33.716 False
92.087, 114.117, 4.994, 33.749 False
92.087, 113.951, 4.994, 33.782 False
92.087, 113.784, 4.998, 33.815 False
92.086, 113.618, 5.001, 33.848 False
92.086, 113.451, 5.003, 33.881 False
92.086, 113.284, 5.005, 33.914 False
92.086, 113.117, 5.006, 33.947 False
92.085, 112.950, 5.006, 33.980 False
92.085, 112.784, 5.004, 34.013 False
92.085, 112.617, 4.996, 34.046 False
92.085, 112.450, 4.998, 34.079 False
92.085, 112.284, 5.001, 34.112 False
92.084, 112.117, 5.002, 34.145 False
92.084, 111.950, 5.004, 34.178 False
92.084, 111.783, 5.004, 34.211 False
92.084, 111.617, 5.003, 34.244 False
92.083, 111.450, 4.997, 34.277 False
92.083, 111.283, 4.999, 34.310 False
92.083, 111.117, 5.001, 34.343 False
92.083, 110.950, 5.002, 34.376 False
92.083, 110.783, 5.003, 34.409 False
92.082, 110.616, 5.004, 34.442 False
92.082, 110.450, 5.004, 34.475 False
92.082, 110.283, 5.003, 34.508 False
92.082, 110.116, 4.996, 34.541 False
92.081, 109.950, 4.998, 34.574 False
92.081, 109.783, 5.000, 34.607 False
92.081, 109.616, 5.001, 34.640 False
92.081, 109.450, 5.002, 34.673 False
92.080, 109.283, 5.003, 34.706 False
92.080, 109.116, 5.003, 34.739 False
92.080, 108.949, 5.003, 34.772 False
92.080, 108.783, 5.000, 34.805 False
92.080, 108.616, 4.998, 34.838 False
92.079, 108.449, 5.000, 34.871 False
92.079, 108.283, 4.982, 34.904 False
92.079, 108.118, 4.947, 34.937 False
92.079, 107.955, 4.877, 34.970 False
92.079, 107.796, 4.765, 35.003 False
92.079, 107.642, 4.615, 35.036 False
92.078, 107.494, 4.428, 35.069 False
92.078, 107.353, 4.208, 35.102 False
92.078, 107.220, 3.963, 35.135 False
92.078, 107.096, 3.706, 35.168 False
92.078, 106.981, 3.437, 35.201 False
92.078, 106.875, 3.161, 35.234 False
92.078, 106.778, 2.878, 35.267 False
92.078, 106.691, 2.591, 35.300 False
92.078, 106.613, 2.301, 35.333 False
92.078, 106.545, 2.010, 35.366 False
92.078, 106.486, 1.720, 35.399 False
92.078, 106.437, 1.432, 35.432 False
92.078, 106.397, 1.163, 35.465 False
92.078, 106.366, 0.883, 35.498 False
92.078, 106.349, 0.434, 35.531 False
92.078, 106.346, 0.027, 35.564 False
92.077, 106.344, 0.079, 35.597 False
92.077, 106.342, -0.013, 35.630 False
92.077, 106.340, 0.039, 35.663 False
92.077, 106.338, -0.023, 35.696 False
92.077, 106.337, -0.027, 35.729 False
92.077, 106.337, -0.026, 35.762 False
92.078, 106.336, -0.025, 35.795 False
92.078, 106.335, -0.023, 35.828 False
92.078, 106.334, -0.021, 35.861 False
92.078, 106.334, -0.019, 35.894 False
92.078, 106.333, -0.017, 35.927 False
92.078, 106.333, -0.015, 35.960 False
92.078, 106.332, -0.013, 35.993 False
92.078, 106.332, -0.012, 36.026 False
92.078, 106.332, -0.010, 36.059 False
92.078, 106.332, -0.009, 36.092 False
92.078, 106.331, -0.008, 36.125 False
92.078, 106.331, -0.007, 36.158 False
92.078, 106.331, -0.006, 36.191 False
92.078, 106.331, -0.005, 36.224 False
92.078, 106.331, -0.005, 36.257 False
92.078, 106.330, -0.004, 36.290 False
92.078, 106.330, -0.003, 36.323 False
92.078, 106.330, -0.003, 36.356 False
92.078, 106.330, -0.003, 36.389 False
92.078, 106.330, -0.002, 36.422 False
92.078, 106.330, -0.002, 36.455 False
92.078, 106.330, -0.001, 36.488 False
92.078, 106.330, -0.001, 36.521 False
92.078, 106.330, -0.001, 36.554 False
92.078, 106.330, -0.001, 36.587 False
92.078, 106.330, -0.001, 36.620 False
92.078, 106.330, -0.001, 36.653 False
92.078, 106.330, -0.001, 36.686 False
92.078, 106.330, -0.001, 36.719 False
92.078, 106.330, -0.001, 36.752 False
92.078, 106.330, -0.001, 36.785 False
92.078, 106.330, -0.001, 36.818 False
92.078, 106.330, -0.000, 36.851 False
92.078, 106.330, 0.000, 36.884 False
92.078, 106.330, -0.000, 36.917 False
92.078, 106.330, -0.000, 36.950 False
92.078, 106.330, -0.000, 36.983 False
92.078, 106.330, -0.000, 37.016 False
92.078, 106.330, -0.000, 37.049 False
92.078, 106.330, -0.000, 37.082 False
92.078, 106.330, -0.000, 37.115 False
92.078, 106.330, -0.000, 37.148 False
92.078, 106.330, -0.000, 37.181 False
92.078, 106.330, -0.000, 37.214 False
92.078, 106.330, -0.000, 37.247 False
92.078, 106.330, -0.000, 37.280 False
92.078, 106.330, -0.000, 37.313 False
92.078, 106.330, -0.000, 37.346 False
92.078, 106.330, -0.000, 37.379 False
92.078, 106.330, -0.000, 37.412 False
92.078, 106.330, -0.000, 37.445 False
92.078, 106.330, -0.000, 37.478 False
92.078, 106.330, -0.000, 37.511 False
92.078, 106.330, -0.000, 37.544 False
92.078, 106.330, -0.000, 37.577 False
92.078, 106.330, -0.000, 37.610 False
92.078, 106.330, -0.000, 37.643 False
92.078, 106.330, -0.000, 37.676 False
92.078, 106.330, 0.000, 37.709 False
92.078, 106.330, -0.000, 37.742 False
92.078, 106.330, -0.000, 37.775 False
92.078, 106.330, -0.000, 37.808 False
92.078, 106.330, -0.000, 37.841 False
92.078, 106.330, -0.000, 37.874 False
92.078, 106.330, -0.000, 37.907 False
92.078, 106.330, -0.000, 37.940 False
92.078, 106.330, -0.000, 37.973 False
92.078, 106.330, -0.000, 38.006 False
92.078, 106.330, -0.000, 38.039 False
92.078, 106.330, -0.000, 38.072 False
92.078, 106.330, -0.000, 38.105 False
92.078, 106.330, -0.000, 38.138 False
92.078, 106.330, -0.000, 38.171 False
92.078, 106.330, -0.000, 38.204 False
92.078, 106.330, -0.000, 38.237 False
92.078, 106.330, -0.000, 38.270 False
92.078, 106.330, -0.000, 38.303 False
92.078, 106.330, -0.000, 38.336 False
92.078, 106.330, 0.000, 38.369 False
92.078, 106.330, -0.000, 38.402 False
92.078, 106.330, -0.000, 38.435 False
92.078, 106.330, 0.000, 38.468 False
92.078, 106.330, 0.000, 38.501 False
92.078, 106.330, 0.000, 38.534 False
92.078, 106.330, -0.000, 38.567 False
92.078, 106.330, -0.000, 38.600 False
92.078, 106.330, -0.000, 38.633 False
92.078, 106.330, 0.000, 38.666 False
92.078, 106.330, -0.000, 38.699 False
92.078, 106.330, -0.000, 38.732 False
92.078, 106.330, -0.000, 38.765 False
92.078, 106.330, 0.000, 38.798 False
92.078, 106.330, 0.000, 38.831 False
92.078, 106.330, 0.000, 38.864 False
92.078, 106.330, 0.000, 38.897 False
92.078, 106.330, -0.000, 38.930 False
92.078, 106.330, -0.000, 38.963 False
92.078, 106.330, -0.000, 38.996 False
92.078, 106.330, -0.000, 39.029 False
92.078, 106.330, -0.000, 39.062 False
92.078, 106.330, -0.000, 39.095 False
92.078, 106.330, -0.000, 39.128 False
92.078, 106.330, -0.000, 39.161 False
92.078, 106.330, -0.000, 39.194 False
92.078, 106.330, -0.000, 39.227 False
92.078, 106.330, -0.000, 39.260 False
92.078, 106.330, -0.000, 39.293 False
92.078, 106.330, -0.000, 39.326 False
92.078, 106.330, 0.000, 39.359 False
92.078, 106.330, 0.000, 39.392 False
92.078, 106.330, 0.000, 39.425 False
92.078, 106.330, 0.000, 39.458 False
92.078, 106.330, 0.000, 39.491 False
92.078, 106.330, 0.000, 39.524 False
92.078, 106.330, 0.000, 39.557 False
92.078, 106.330, 0.000, 39.590 False
92.078, 106.330, 0.000, 39.623 False
92.078, 106.330, 0.000, 39.656 False
92.078, 106.330, 0.000, 39.689 False
92.078, 106.330, 0.000, 39.722 False
92.078, 106.330, 0.000, 39.755 False
92.078, 106.330, 0.000, 39.788 False
92.078, 106.330, 0.000, 39.821 False
92.078, 106.330, 0.000, 39.854 False
92.078, 106.330, 0.000, 39.887 False
92.078, 106.330, 0.000, 39.920 False
92.078, 106.330, 0.000, 39.953 False
92.078, 106.330, 0.000, 39.986 False
92.078, 106.330, 0.000, 40.019 False
92.078, 106.330, 0.000, 40.052 False
92.078, 106.330, 0.000, 40.085 False
92.078, 106.330, 0.000, 40.118 False
92.078, 106.330, 0.000, 40.151 False
92.078, 106.330, 0.000, 40.184 False
92.078, 106.330, 0.000, 40.217 False
92.078, 106.330, 0.000, 40.250 False
92.078, 106.330, 0.000, 40.283 False
92.078, 106.330, 0.000, 40.316 False
92.078, 106.330, 0.000, 40.349 False
92.078, 106.330, 0.000, 40.382 False
92.078, 106.330, 0.000, 40.415 False
92.078, 106.330, 0.000, 40.448 False
92.078, 106.330, 0.000, 40.481 False
92.078, 106.330, 0.000, 40.514 False
92.078, 106.330, 0.000, 40.547 False
92.078, 106.330, 0.000, 40.580 False
92.078, 106.330, -0.000, 40.613 False
92.078, 106.330, -0.000, 40.646 False
92.078, 106.330, -0.000, 40.679 False
92.078, 106.330, -0.000, 40.712 False
92.078, 106.330, -0.000, 40.745 False
92.078, 106.330, -0.000, 40.778 False
92.078, 106.330, -0.000, 40.811 False
92.078, 106.330, -0.000, 40.844 False
92.078, 106.330, -0.000, 40.877 False
92.078, 106.330, -0.000, 40.910 False
92.078, 106.330, -0.000, 40.943 False
92.078, 106.330, -0.000, 40.976 False
92.078, 106.330, 0.000, 41.009 False
92.078, 106.330, 0.000, 41.042 False
92.078, 106.330, 0.000, 41.075 False
92.078, 106.330, 0.000, 41.108 False
92.078, 106.330, -0.000, 41.141 False
92.078, 106.330, -0.000, 41.174 False
92.078, 106.330, -0.000, 41.207 False
92.078, 106.330, -0.000, 41.240 False
92.078, 106.330, -0.000, 41.273 False
92.078, 106.330, -0.000, 41.306 False
92.078, 106.330, 0.000, 41.339 False
92.078, 106.330, 0.000, 41.372 False
92.078, 106.330, 0.000, 41.405 False
92.078, 106.330, 0.000, 41.438 False
92.078, 106.330, 0.000, 41.471 False
92.078, 106.330, 0.000, 41.504 False
92.078, 106.330, -0.000, 41.537 False
92.078, 106.330, -0.000, 41.570 False
92.078, 106.330, -0.000, 41.603 False
92.078, 106.330, -0.000, 41.636 False
92.078, 106.330, -0.000, 41.669 False
92.078, 106.330, -0.000, 41.702 False
92.078, 106.330, 0.000, 41.735 False
92.078, 106.330, 0.000, 41.768 False
92.078, 106.330, 0.000, 41.801 False
92.078, 106.330, 0.000, 41.834 False
92.078, 106.330, -0.000, 41.867 False
92.078, 106.330, -0.000, 41.900 False
92.078, 106.330, -0.000, 41.933 False
92.078, 106.330, 0.000, 41.966 False
92.078, 106.330, 0.000, 41.999 False
92.078, 106.330, 0.000, 42.032 False
92.078, 106.330, 0.000, 42.065 False
92.078, 106.330, 0.000, 42.098 False
92.078, 106.330, 0.000, 42.131 False
92.078, 106.330, -0.000, 42.164 False
92.078, 106.330, -0.000, 42.197 False
92.078, 106.330, -0.036, 42.230 False
92.078, 106.329, 0.002, 42.263 False
92.078, 106.329, 0.002, 42.296 False
92.078, 106.329, 0.002, 42.329 False
92.078, 106.329, 0.003, 42.362 False
92.078, 106.329, 0.004, 42.395 False
92.078, 106.329, 0.005, 42.428 False
92.078, 106.329, 0.006, 42.461 False
92.078, 106.328, 0.008, 42.494 False
92.078, 106.328, 0.011, 42.527 False
92.078, 106.328, 0.015, 42.560 False
92.078, 106.327, 0.020, 42.593 False
92.078, 106.326, 0.048, 42.626 False
92.078, 106.321, 0.142, 42.659 False
92.078, 106.313, 0.262, 42.692 False
92.078, 106.301, 0.365, 42.725 False
92.078, 106.285, 0.472, 42.758 False
92.078, 106.264, 0.682, 42.791 False
92.078, 106.234, 0.882, 42.824 False
92.078, 106.202, 0.940, 42.857 False
92.078, 106.171, 0.946, 42.890 False
92.078, 106.139, 0.961, 42.923 False
92.078, 106.107, 0.989, 42.956 False
92.078, 106.073, 1.035, 42.989 False
92.078, 106.037, 1.098, 43.022 False
92.078, 105.998, 1.183, 43.055 False
92.077, 105.956, 1.290, 43.088 False
92.077, 105.910, 1.396, 43.121 False
92.077, 105.861, 1.487, 43.154 False
92.077, 105.809, 1.578, 43.187 False
92.077, 105.754, 1.660, 43.220 False
92.077, 105.696, 1.742, 43.253 False
92.077, 105.637, 1.814, 43.286 False
92.077, 105.574, 1.885, 43.319 False
92.077, 105.510, 1.949, 43.352 False
92.077, 105.443, 2.012, 43.385 False
92.077, 105.375, 2.070, 43.418 False
92.077, 105.305, 2.130, 43.451 False
92.077, 105.232, 2.185, 43.484 False
92.077, 105.158, 2.239, 43.517 False
92.077, 105.083, 2.289, 43.550 False
92.077, 105.005, 2.339, 43.583 False
92.077, 104.926, 2.386, 43.616 False
92.077, 104.846, 2.436, 43.649 False
92.077, 104.763, 2.485, 43.682 False
92.077, 104.679, 2.537, 43.715 False
92.077, 104.594, 2.589, 43.748 False
92.077, 104.506, 2.644, 43.781 False
92.077, 104.416, 2.699, 43.814 False
92.076, 104.325, 2.757, 43.847 False
92.076, 104.232, 2.814, 43.880 False
92.076, 104.136, 2.873, 43.913 False
